  0.273481E-02 -0.906898E-02  0.244799E-02  0.143852E+01  0.122000E+01  0.745483E+00 -0.158748E+00
  0.644961E-02 -0.123289E-01 -0.566885E-02  0.768208E+00  0.476106E+00  0.541211E+00  0.265627E+00
  0.110342E-01 -0.973222E-02 -0.130279E-01  0.235670E+00  0.808986E-01  0.131062E+00  0.178377E+00
  0.465959E-02  0.505440E-02  0.107623E-01  0.113931E+01  0.859895E+00 -0.329058E+00 -0.671058E+00
  0.202416E-02 -0.313741E-02  0.754354E-02  0.161582E+01  0.145236E+01  0.289686E+00 -0.646223E+00
  0.133779E-01 -0.158720E-01  0.611040E-02  0.122603E+00  0.303554E-01  0.111198E+00 -0.417748E-01
  0.106738E-02 -0.573002E-02  0.184012E-02  0.177512E+01  0.167235E+01  0.581227E+00 -0.128368E+00
  0.940893E-02 -0.190699E-02  0.153996E-01  0.485656E+00  0.239320E+00  0.529225E-01 -0.419270E+00
  0.107972E-01  0.118725E-01  0.109712E-01  0.327505E+00  0.132529E+00 -0.222188E+00 -0.200818E+00
  0.102648E-01  0.150900E-01 -0.511794E-02  0.324792E+00  0.130886E+00 -0.280064E+00  0.996151E-01
  0.131258E-01 -0.169409E-01  0.351672E-03  0.125501E+00  0.314381E-01  0.121491E+00 -0.142571E-02
  0.396439E-03 -0.245005E-02 -0.277766E-02  0.188650E+01  0.183219E+01  0.264116E+00  0.363597E+00
  0.147132E-04  0.791041E-04  0.713083E-03  0.199989E+01  0.199984E+01 -0.903998E-02 -0.117046E-01
  0.574196E-02  0.108786E-01 -0.704657E-02  0.864417E+00  0.568290E+00 -0.537353E+00  0.368125E+00
  0.787568E-04  0.652958E-03 -0.152444E-02  0.196754E+01  0.195152E+01 -0.734129E-01  0.239648E+00
  0.947560E-02  0.290964E-02 -0.152772E-01  0.366011E+00  0.156576E+00 -0.608548E-01  0.325184E+00
  0.252152E-02 -0.798567E-02  0.425726E-02  0.149258E+01  0.128942E+01  0.681101E+00 -0.318298E+00
  0.187199E-02 -0.112159E-02  0.779471E-02  0.164904E+01  0.149737E+01  0.105688E+00 -0.682658E+00
  0.932766E-04  0.119033E-02 -0.135613E-02  0.196559E+01  0.194860E+01 -0.133697E+00  0.220459E+00
  0.137444E-02 -0.660200E-02 -0.162174E-02  0.168422E+01  0.154555E+01  0.635383E+00  0.210144E+00
  0.655768E-02  0.123495E-01  0.583135E-02  0.810324E+00  0.515791E+00 -0.571836E+00 -0.252169E+00
  0.141998E-01  0.792704E-02 -0.152486E-01  0.499659E-01  0.789761E-02 -0.226332E-01  0.438401E-01
  0.142038E-01 -0.128977E-01  0.113593E-01  0.889521E-01  0.187594E-01  0.655589E-01 -0.571190E-01
  0.885765E-02  0.914623E-02  0.121617E-01  0.536236E+00  0.277664E+00 -0.280259E+00 -0.363190E+00
  0.876710E-02  0.150519E-01  0.185124E-02  0.504833E+00  0.253633E+00 -0.434211E+00 -0.445792E-01
  0.521891E-04 -0.751591E-03  0.112205E-02  0.199460E+01  0.199190E+01  0.856640E-01 -0.584076E-01
  0.536337E-02  0.918722E-02  0.863408E-02  0.100910E+01  0.716783E+00 -0.529762E+00 -0.473140E+00
  0.102844E-01  0.957685E-02 -0.127463E-01  0.298998E+00  0.115608E+00 -0.163626E+00  0.221948E+00
  0.107991E-01  0.385624E-02  0.156996E-01  0.342764E+00  0.141899E+00 -0.755304E-01 -0.302733E+00
  0.666715E-04  0.650766E-03  0.138042E-02  0.199335E+01  0.199003E+01 -0.741260E-01 -0.878401E-01
  0.587865E-03  0.268632E-02  0.360741E-02  0.189351E+01  0.184241E+01 -0.290661E+00 -0.326223E+00
  0.122794E-02  0.375314E-02  0.523299E-02  0.176608E+01  0.165958E+01 -0.378761E+00 -0.470474E+00
  0.133098E-01  0.424388E-02  0.164524E-01  0.148081E+00  0.402933E-01 -0.359107E-01 -0.137894E+00
  0.678052E-02 -0.835674E-02 -0.110231E-01  0.696638E+00  0.411146E+00  0.332664E+00  0.453430E+00
  0.158549E-01  0.174176E-01  0.412036E-03  0.179621E-01  0.170224E-02 -0.178776E-01 -0.363730E-03
  0.154725E-02  0.697085E-02 -0.177962E-02  0.164704E+01  0.149466E+01 -0.656074E+00  0.219789E+00
  0.156880E-02  0.491033E-02 -0.532312E-02  0.161706E+01  0.145404E+01 -0.453732E+00  0.542952E+00
  0.936128E-02  0.145132E-01  0.542005E-02  0.452382E+00  0.215151E+00 -0.375173E+00 -0.132683E+00
  0.469497E-03 -0.255502E-02  0.311189E-02  0.191604E+01  0.187539E+01  0.279744E+00 -0.275432E+00
  0.881282E-02  0.459076E-02 -0.144813E-01  0.436605E+00  0.203994E+00 -0.114534E+00  0.368636E+00
  0.120602E-01  0.150191E-01  0.714736E-02  0.211136E+00  0.686009E-01 -0.181204E+00 -0.838894E-01
  0.268809E-02  0.198591E-02 -0.910568E-02  0.137024E+01  0.113418E+01 -0.155496E+00  0.753011E+00
  0.394243E-02 -0.552094E-02  0.958966E-02  0.125887E+01  0.998754E+00  0.397152E+00 -0.655382E+00
  0.133690E-02 -0.663568E-02  0.985863E-03  0.171128E+01  0.158295E+01  0.648888E+00 -0.411860E-01
  0.163016E-02 -0.379789E-02 -0.632251E-02  0.159735E+01  0.142753E+01  0.346662E+00  0.627304E+00
  0.290578E-04  0.689643E-03 -0.735236E-03  0.198509E+01  0.197767E+01 -0.782287E-01  0.152513E+00
  0.962939E-02  0.142127E-01  0.650403E-02  0.427713E+00  0.197794E+00 -0.347369E+00 -0.152153E+00
  0.140838E-01  0.121509E-01  0.121216E-01  0.961573E-01  0.210843E-01 -0.667659E-01 -0.659091E-01
  0.795011E-02 -0.120441E-01 -0.836594E-02  0.559030E+00  0.295554E+00  0.384744E+00  0.277730E+00
  0.139604E-01 -0.168081E-01  0.334799E-02  0.872082E-01  0.182105E-01  0.837603E-01 -0.160584E-01
