  0.248670E+00  0.680312E-02 -0.218133E-01  0.180745E+01  0.171824E+01 -0.535884E+00 -0.165384E+00
  0.209119E+01  0.641321E-01 -0.181135E+00  0.176234E+01  0.165431E+01 -0.585721E+00 -0.161257E+00
  0.159147E+01 -0.175505E-02 -0.146225E+00  0.198297E+01  0.197451E+01  0.236989E-01 -0.181445E+00
  0.692629E+00 -0.550060E-01 -0.320135E-01  0.501802E+00  0.251353E+00  0.431878E+00 -0.459157E-01
  0.229590E+01  0.188415E+00 -0.350372E-01  0.661721E-01  0.120364E-01 -0.647266E-01 -0.665932E-02
  0.251540E+01 -0.116682E+00 -0.199519E+00  0.147783E+01  0.127034E+01  0.742914E+00 -0.135223E+00
  0.238589E+01 -0.117866E+00 -0.184853E+00  0.141000E+01  0.118390E+01  0.754880E+00 -0.129018E+00
  0.210406E+01 -0.692199E-01 -0.180520E+00  0.172903E+01  0.160764E+01  0.616447E+00 -0.158209E+00
  0.118131E+01 -0.106918E+00 -0.187366E-01  0.590915E-01  0.101572E-01  0.579604E-01 -0.540697E-02
  0.260775E+01  0.154087E+00 -0.183505E+00  0.116315E+01  0.887030E+00 -0.744827E+00 -0.106430E+00
  0.255883E+01  0.164937E+00 -0.167568E+00  0.100732E+01  0.714886E+00 -0.703660E+00 -0.921715E-01
  0.146239E+01  0.579199E-01 -0.121251E+00  0.161479E+01  0.145097E+01 -0.693107E+00 -0.147756E+00
  0.849305E+00  0.498330E-01 -0.600578E-01  0.117458E+01  0.900132E+00 -0.746886E+00 -0.107476E+00
  0.991494E+00  0.572433E-01 -0.708760E-01  0.120030E+01  0.929859E+00 -0.751005E+00 -0.109829E+00
  0.139358E+01  0.119038E+00 -0.471935E-01  0.269384E+00  0.988650E-01 -0.249371E+00 -0.246491E-01
  0.379055E+00 -0.122102E-02 -0.348088E-01  0.198082E+01  0.197130E+01  0.691487E-01 -0.181248E+00
  0.212803E+01 -0.184783E+00 -0.639558E-01  0.212166E+00  0.691034E-01  0.199656E+00 -0.194136E-01
  0.331208E+00 -0.133197E-01 -0.273641E-01  0.160336E+01  0.143560E+01  0.698789E+00 -0.146710E+00
  0.136705E+01  0.579930E-01 -0.111426E+00  0.156054E+01  0.137846E+01 -0.717439E+00 -0.142792E+00
  0.458314E+00  0.381962E-01 -0.177360E-01  0.351767E+00  0.147526E+00 -0.317711E+00 -0.321872E-01
  0.264125E+00  0.178199E-01 -0.164763E-01  0.914051E+00  0.617932E+00 -0.668322E+00 -0.836371E-01
  0.104427E+01 -0.790981E-01 -0.543208E-01  0.635596E+00  0.358308E+00  0.521742E+00 -0.581580E-01
  0.108224E+01  0.813200E-01 -0.572374E-01  0.657027E+00  0.376583E+00 -0.535029E+00 -0.601191E-01
  0.513885E+00  0.472024E-01 -0.126698E-02  0.142783E-02  0.381506E-04 -0.142133E-02 -0.130649E-03
  0.480589E-01  0.424452E-02 -0.121861E-02  0.151025E+00  0.415010E-01 -0.144552E+00 -0.138190E-01
  0.139167E+01  0.968391E-01 -0.835145E-01  0.845900E+00  0.550127E+00 -0.637899E+00 -0.774012E-01
  0.143627E+01  0.117227E+00 -0.606224E-01  0.418471E+00  0.191418E+00 -0.370150E+00 -0.382908E-01
  0.145600E+01  0.116524E+00 -0.657364E-01  0.478804E+00  0.234273E+00 -0.415271E+00 -0.438113E-01
  0.213271E+00 -0.128480E-01 -0.147975E-01  0.113079E+01  0.850270E+00  0.738253E+00 -0.103469E+00
  0.810161E+00  0.692555E-01 -0.273036E-01  0.266788E+00  0.974394E-01 -0.247155E+00 -0.244115E-01
  0.251942E+01 -0.208253E+00 -0.101112E+00  0.378336E+00  0.164552E+00  0.338914E+00 -0.346184E-01
  0.153306E+01 -0.588587E-01 -0.127983E+00  0.163702E+01  0.148104E+01  0.681122E+00 -0.149790E+00
  0.110808E+01  0.534347E-01 -0.866700E-01  0.143703E+01  0.121810E+01 -0.750995E+00 -0.131490E+00
  0.130830E+01  0.819107E-01 -0.879911E-01  0.106251E+01  0.774437E+00 -0.720922E+00 -0.972216E-01
  0.212158E+01 -0.847495E-01 -0.175560E+00  0.160843E+01  0.144241E+01  0.696307E+00 -0.147174E+00
  0.204560E+00 -0.122205E-01 -0.142816E-01  0.114493E+01  0.866275E+00  0.741260E+00 -0.104763E+00
  0.136967E+01  0.835850E-01 -0.940909E-01  0.110849E+01  0.825243E+00 -0.733098E+00 -0.101428E+00
  0.210133E+01 -0.404190E-01 -0.188807E+00  0.189635E+01  0.184655E+01  0.395303E+00 -0.173519E+00
  0.334366E+00  0.264163E-01 -0.156888E-01  0.517134E+00  0.262960E+00 -0.442765E+00 -0.473186E-01
  0.961148E+00 -0.609380E-01 -0.639254E-01  0.103905E+01  0.748928E+00  0.713928E+00 -0.950748E-01
  0.635861E+00  0.573440E-01 -0.111993E-01  0.728670E-01  0.139085E-01 -0.712158E-01 -0.666745E-02
  0.987001E+00 -0.511240E-01 -0.749099E-01  0.135305E+01  0.111289E+01  0.759521E+00 -0.123806E+00
  0.430558E+00  0.390338E-01 -0.644770E-02  0.526763E-01  0.854885E-02 -0.517540E-01 -0.481997E-02
  0.124375E+01  0.103100E+00 -0.493088E-01  0.369194E+00  0.158623E+00 -0.331665E+00 -0.337818E-01
  0.487429E-02 -0.436119E-03 -0.101982E-03  0.102824E+00  0.233147E-01  0.997034E-01 -0.940861E-02
  0.139382E+01 -0.345804E-01 -0.123318E+00  0.183867E+01  0.176296E+01  0.494364E+00 -0.168242E+00
  0.259736E+01 -0.226275E+00 -0.758949E-01  0.200554E+00  0.635085E-01  0.189346E+00 -0.183510E-01
  0.144593E+01 -0.691345E-01 -0.113458E+00  0.144626E+01  0.122986E+01  0.749404E+00 -0.132335E+00
  0.256800E+01 -0.502267E+00  0.246929E-01  0.199518E+01  0.199277E+01  0.979703E-01  0.122022E-15
  0.134485E+01 -0.108309E+00 -0.594960E-01  0.459721E+00  0.220408E+00  0.401241E+00 -0.420652E-01
  0.996550E+00  0.237534E-01 -0.884356E-01  0.184980E+01  0.177899E+01 -0.477828E+00 -0.169260E+00
  0.234492E-01  0.215373E-02 -0.637934E-04  0.173847E-02  0.512548E-04 -0.173042E-02 -0.159073E-03
  0.253280E+01  0.172066E+00 -0.156708E+00  0.899188E+00  0.602921E+00 -0.662008E+00 -0.822771E-01
  0.242526E+01 -0.213610E+00 -0.635056E-01  0.161056E+00  0.457036E-01  0.153730E+00 -0.147369E-01
  0.240510E-01  0.205296E-02 -0.818151E-03  0.271812E+00  0.100205E+00 -0.251440E+00 -0.248713E-01
  0.191959E+01 -0.886450E-01 -0.152492E+00  0.148234E+01  0.127617E+01  0.741847E+00 -0.135637E+00
  0.206081E+01  0.156543E+00 -0.106548E+00  0.627889E+00  0.351811E+00 -0.516887E+00 -0.574528E-01
  0.214566E+01  0.148865E-02 -0.218487E+00  0.198625E+01  0.197941E+01 -0.134866E-01 -0.164128E+00
  0.199401E+01  0.165459E+00 -0.787041E-01  0.365941E+00  0.156531E+00 -0.329073E+00 -0.334842E-01
  0.152952E+00  0.103890E-01 -0.946533E-02  0.899556E+00  0.603292E+00 -0.662167E+00 -0.823109E-01
  0.102612E+01 -0.460267E-01 -0.822894E-01  0.151065E+01  0.131290E+01  0.734341E+00 -0.138227E+00
  0.359792E+00 -0.293896E-01 -0.151402E-01  0.415941E+00  0.189685E+00  0.368210E+00 -0.380593E-01
  0.137943E+01 -0.236744E-01 -0.124521E+00  0.191407E+01  0.187250E+01  0.356006E+00 -0.175140E+00
  0.140525E+01  0.127408E+00 -0.209817E-01  0.523649E-01  0.847316E-02 -0.514522E-01 -0.479147E-02
  0.170655E+01 -0.147908E+00 -0.520816E-01  0.218776E+00  0.723577E-01  0.205491E+00 -0.200184E-01
  0.339605E+00  0.292056E-01 -0.109911E-01  0.246039E+00  0.862960E-01 -0.229306E+00 -0.225130E-01
  0.245400E+01 -0.976723E-01 -0.203240E+00  0.161115E+01  0.144607E+01  0.694949E+00 -0.147423E+00
  0.169079E+01 -0.118857E+00 -0.100051E+00  0.822503E+00  0.527462E+00  0.626603E+00 -0.752604E-01
  0.108018E+01  0.610473E-01 -0.782606E-01  0.123300E+01  0.968120E+00 -0.755183E+00 -0.112821E+00
  0.153326E+01  0.137448E+00 -0.309394E-01  0.956444E-01  0.209158E-01 -0.929182E-01 -0.875162E-02
  0.151393E+01  0.138533E+00 -0.126685E-01  0.164478E-01  0.149157E-02 -0.163107E-01 -0.150500E-02
  0.254639E+01  0.215029E-01 -0.504305E+00  0.362950E-02  0.154617E-03  0.362621E-02  0.946753E-20
  0.146652E+01 -0.130996E+00 -0.316002E-01  0.109062E+00  0.254681E-01  0.105576E+00 -0.997936E-02
  0.137769E+01  0.115954E+00 -0.507959E-01  0.319318E+00  0.127591E+00 -0.291257E+00 -0.292181E-01
  0.233211E+01  0.204515E+00 -0.639850E-01  0.176819E+00  0.525747E-01 -0.168044E+00 -0.161792E-01
  0.498642E-01 -0.400931E-02 -0.221788E-02  0.464695E+00  0.223995E+00  0.404920E+00 -0.425204E-01
  0.262237E+01 -0.232808E+00 -0.621540E-01  0.131953E+00  0.338934E-01  0.126953E+00 -0.120739E-01
  0.126733E+01 -0.780978E-01 -0.863807E-01  0.109125E+01  0.806066E+00  0.728774E+00 -0.998510E-01
  0.952815E+00 -0.563593E-01 -0.669991E-01  0.116142E+01  0.885055E+00  0.744504E+00 -0.106272E+00
  0.244974E+01  0.218514E+00 -0.540495E-01  0.114344E+00  0.273405E-01 -0.110533E+00 -0.104627E-01
  0.147031E+01  0.475294E-01 -0.126466E+00  0.173780E+01  0.161988E+01 -0.608798E+00 -0.159011E+00
  0.248911E+01 -0.772510E-01 -0.215276E+00  0.175700E+01  0.164681E+01  0.590952E+00 -0.160769E+00
  0.255140E+01 -0.431033E-01 -0.225450E+00  0.191263E+01  0.187038E+01  0.357594E+00 -0.178717E+00
  0.141788E+01  0.693499E-01 -0.110294E+00  0.142133E+01  0.119819E+01 -0.753389E+00 -0.130054E+00
  0.116133E+01  0.102412E+00 -0.299855E-01  0.156597E+00  0.438187E-01 -0.149657E+00 -0.143289E-01
  0.927165E+00 -0.815941E-01 -0.245054E-01  0.164089E+00  0.470005E-01  0.156495E+00 -0.150144E-01
  0.464902E+00 -0.426855E-01 -0.167743E-02  0.305801E-02  0.119576E-03  0.304283E-02 -0.279812E-03
  0.223541E+01  0.878041E-01 -0.185692E+00  0.162086E+01  0.145916E+01 -0.689958E+00 -0.148311E+00
  0.455108E-01  0.170868E-02 -0.381685E-02  0.165215E+01  0.150162E+01 -0.672227E+00 -0.151175E+00
  0.138683E+01 -0.100291E+00 -0.786157E-01  0.754820E+00  0.463714E+00  0.591568E+00 -0.690673E-01
  0.261989E+01  0.173662E+00 -0.166716E+00  0.951176E+00  0.655959E+00 -0.683286E+00 -0.870342E-01
  0.244734E+01 -0.106607E+00 -0.198004E+00  0.153755E+01  0.134812E+01  0.725837E+00 -0.140688E+00
  0.227520E+01  0.201252E-01 -0.281276E+00  0.198062E+01  0.197100E+01 -0.141025E+00 -0.134612E+00
  0.229696E+01 -0.201262E+00 -0.635623E-01  0.179872E+00  0.539422E-01  0.170801E+00 -0.164585E-01
  0.413276E+00 -0.306376E-01 -0.224370E-01  0.692336E+00  0.407344E+00  0.556226E+00 -0.633499E-01
  0.872675E+00  0.392246E-02 -0.800916E-01  0.197851E+01  0.196785E+01 -0.963748E-01 -0.181037E+00
  0.109808E+01 -0.843752E-01 -0.553315E-01  0.596408E+00  0.325687E+00  0.496641E+00 -0.545723E-01
  0.234648E+01  0.115443E+00 -0.182102E+00  0.141471E+01  0.118983E+01 -0.754284E+00 -0.129448E+00
  0.223357E+00  0.191328E-01 -0.742666E-02  0.259691E+00  0.935772E-01 -0.241077E+00 -0.237621E-01
  0.226982E+01  0.147482E+00 -0.147476E+00  0.991592E+00  0.698207E+00 -0.698232E+00 -0.907323E-01
  0.167057E+01  0.151894E+00 -0.221788E-01  0.414012E-01  0.595669E-02 -0.407950E-01 -0.378828E-02
  0.209659E+01 -0.869574E-01 -0.171908E+00  0.157919E+01  0.140325E+01  0.709816E+00 -0.144498E+00
  0.100272E+01  0.858770E-01 -0.333822E-01  0.260340E+00  0.939282E-01 -0.241634E+00 -0.238215E-01
  0.153458E+01  0.139693E+00 -0.192149E-01  0.368269E-01  0.499728E-02 -0.363304E-01 -0.336972E-02
  0.748170E+00  0.364800E-03 -0.687462E-01  0.198320E+01  0.197485E+01 -0.104795E-01 -0.181466E+00
  0.121879E+01  0.111655E+00 -0.866933E-02  0.118845E-01  0.916133E-03 -0.117992E-01 -0.108745E-02
  0.120787E+01 -0.828602E-01 -0.738409E-01  0.877853E+00  0.581591E+00  0.652630E+00 -0.803250E-01
  0.122816E+01 -0.981480E-01 -0.557004E-01  0.483144E+00  0.237465E+00  0.418430E+00 -0.442084E-01
  0.230596E+01  0.108314E-01 -0.335152E+00  0.199120E+01  0.198682E+01 -0.642095E-01 -0.115419E+00
  0.168981E+01 -0.443154E-01 -0.148813E+00  0.182171E+01  0.173861E+01  0.517744E+00 -0.166689E+00
  0.431542E+00  0.283839E-01 -0.276899E-01  0.967085E+00  0.672484E+00 -0.689339E+00 -0.884898E-01
  0.315235E+00  0.289627E-01 -0.435750E-03  0.448824E-03  0.672355E-05 -0.446890E-03 -0.410681E-04
  0.151062E+00  0.973664E-02 -0.989296E-02  0.100742E+01  0.714991E+00 -0.703694E+00 -0.921805E-01
  0.116698E+01  0.100235E+00 -0.380963E-01  0.250325E+00  0.885609E-01 -0.233013E+00 -0.229052E-01
  0.666146E-01 -0.667739E-03 -0.608449E-02  0.195965E+01  0.193979E+01  0.212881E+00 -0.179311E+00
  0.285618E+00 -0.397633E-02 -0.259416E-01  0.193773E+01  0.190732E+01  0.292354E+00 -0.177305E+00
  0.153968E+01 -0.286285E-01 -0.138550E+00  0.190205E+01  0.185488E+01  0.383273E+00 -0.174040E+00
  0.169954E+01  0.123645E-01 -0.155675E+00  0.197082E+01  0.195639E+01 -0.155387E+00 -0.180333E+00
  0.170042E+01  0.327480E-01 -0.152776E+00  0.189613E+01  0.184624E+01 -0.395748E+00 -0.173499E+00
  0.205115E+01  0.101716E+00 -0.158671E+00  0.140563E+01  0.117839E+01 -0.755404E+00 -0.128617E+00
  0.139704E+01  0.124025E+00 -0.331153E-01  0.131981E+00  0.339041E-01 -0.126979E+00 -0.120765E-01
  0.212047E+01  0.830118E-01 -0.176276E+00  0.162327E+01  0.146242E+01 -0.688680E+00 -0.148532E+00
  0.270259E+01 -0.201782E+00 -0.144752E+00  0.673844E+00  0.391133E+00  0.545233E+00 -0.616578E-01
  0.165288E+01 -0.134653E+00 -0.702530E-01  0.424345E+00  0.195462E+00  0.374640E+00 -0.388282E-01
  0.223124E+01  0.197434E+00 -0.552618E-01  0.144087E+00  0.386743E-01 -0.138172E+00 -0.131842E-01
  0.652179E+00 -0.599085E-01 -0.147980E-02  0.120933E-02  0.297374E-04  0.120389E-02 -0.110656E-03
  0.128971E+01  0.112809E+00 -0.363069E-01  0.186149E+00  0.567906E-01 -0.176455E+00 -0.170329E-01
  0.948804E+00  0.759117E-01 -0.428749E-01  0.479649E+00  0.234893E+00 -0.415887E+00 -0.438887E-01
  0.441890E+00 -0.165867E-01 -0.370617E-01  0.165231E+01  0.150183E+01  0.672133E+00 -0.151189E+00
  0.219091E+01  0.580567E-01 -0.192763E+00  0.181831E+01  0.173376E+01 -0.522176E+00 -0.166379E+00
  0.233874E+01 -0.176350E+00 -0.122812E+00  0.647719E+00  0.368608E+00  0.529297E+00 -0.592673E-01
  0.854212E+00 -0.366958E-01 -0.693849E-01  0.154977E+01  0.136423E+01  0.721504E+00 -0.141807E+00
  0.338693E+00  0.302380E-01 -0.736278E-02  0.111005E+00  0.261515E-01 -0.107401E+00 -0.101571E-01
  0.200605E+01  0.181235E+00 -0.336390E-01  0.660497E-01  0.120030E-01 -0.646681E-01 -0.604365E-02
  0.403608E-01  0.193861E-02 -0.316161E-02  0.144134E+01  0.122359E+01 -0.750269E+00 -0.131885E+00
  0.202013E+01 -0.356365E-01 -0.182171E+00  0.191016E+01  0.186676E+01  0.365179E+00 -0.174782E+00
  0.190725E+01 -0.175250E+00 -0.751637E-03  0.364814E-04  0.155809E-06  0.363280E-04 -0.333810E-05
  0.513781E+00  0.280663E-02 -0.471263E-01  0.197625E+01  0.196447E+01 -0.116995E+00 -0.180830E+00
  0.513828E+00 -0.362430E-01 -0.302592E-01  0.814610E+00  0.519888E+00  0.622696E+00 -0.745381E-01
  0.150716E+01  0.132056E+00 -0.417168E-01  0.179959E+00  0.539816E-01 -0.170881E+00 -0.164666E-01
  0.182634E+01 -0.125138E+00 -0.111818E+00  0.880494E+00  0.584218E+00  0.653811E+00 -0.805666E-01
  0.194236E+01 -0.565479E-02 -0.178388E+00  0.198126E+01  0.197196E+01  0.625099E-01 -0.181289E+00
  0.188929E+01 -0.105566E+00 -0.137816E+00  0.124989E+01  0.988080E+00  0.756862E+00 -0.114367E+00
  0.262943E+01 -0.206498E+00 -0.125437E+00  0.534563E+00  0.276365E+00  0.454959E+00 -0.489134E-01
  0.257303E+01 -0.172459E+00 -0.161730E+00  0.928020E+00  0.632152E+00  0.674089E+00 -0.849154E-01
  0.170390E+01  0.156465E+00 -0.563198E-02  0.256627E-02  0.919261E-04 -0.255385E-02 -0.234818E-03
  0.144664E+01  0.208127E-01 -0.131288E+00  0.193464E+01  0.190276E+01 -0.301638E+00 -0.177022E+00
  0.660822E+00  0.576780E-01 -0.189812E-01  0.193797E+00  0.603260E-01 -0.183313E+00 -0.177327E-01
  0.209712E+01 -0.151027E+00 -0.119680E+00  0.765012E+00  0.473138E+00  0.597063E+00 -0.699999E-01
  0.117390E+01 -0.864190E-01 -0.645507E-01  0.710253E+00  0.423257E+00  0.566647E+00 -0.649893E-01
  0.239601E+01 -0.187407E+00 -0.115542E+00  0.546225E+00  0.285458E+00  0.463009E+00 -0.499805E-01
  0.247939E+01  0.135582E+00 -0.183088E+00  0.128086E+01  0.102503E+01 -0.759062E+00 -0.117200E+00
  0.154035E+01 -0.129022E+00 -0.581937E-01  0.335261E+00  0.137265E+00  0.304331E+00 -0.306769E-01
  0.223681E+01  0.105002E+00 -0.176688E+00  0.146564E+01  0.125465E+01 -0.745618E+00 -0.134108E+00
  0.156960E+01 -0.707325E-01 -0.125690E+00  0.150624E+01  0.130715E+01  0.735606E+00 -0.137823E+00
  0.492819E+00 -0.452585E-01 -0.151279E-02  0.221334E-02  0.736306E-04  0.220283E-02 -0.202525E-03
  0.109217E+01  0.771592E-01 -0.641712E-01  0.810897E+00  0.516338E+00 -0.620842E+00 -0.741984E-01
  0.255801E+01  0.152821E+00 -0.178587E+00  0.114489E+01  0.866230E+00 -0.741252E+00 -0.104760E+00
  0.192749E+01  0.121419E+00 -0.128941E+00  0.105116E+01  0.762061E+00 -0.717603E+00 -0.961831E-01
  0.148942E+01  0.937808E-01 -0.996772E-01  0.105202E+01  0.762992E+00 -0.717858E+00 -0.962614E-01
  0.240341E+01  0.248836E-01 -0.356989E+00  0.198395E+01  0.197597E+01 -0.137734E+00 -0.112322E+00
  0.208896E+01  0.167903E-01 -0.159237E+00  0.195430E+01  0.193184E+01 -0.203698E+00 -0.213976E+00
  0.346948E+00 -0.258801E-01 -0.186160E-01  0.676264E+00  0.393241E+00  0.546685E+00 -0.618792E-01
  0.573241E+00  0.524247E-01 -0.511310E-02  0.186881E-01  0.180647E-02 -0.185218E-01 -0.170999E-02
  0.218362E+01  0.640861E-01 -0.190137E+00  0.178093E+01  0.168057E+01 -0.566439E+00 -0.162958E+00
  0.263639E+01 -0.969703E-01 -0.221995E+00  0.166547E+01  0.151982E+01  0.663875E+00 -0.152394E+00
  0.143540E+01  0.967143E-01 -0.896802E-01  0.916891E+00  0.620814E+00 -0.669507E+00 -0.838970E-01
  0.141654E+01 -0.649758E-03 -0.130160E+00  0.198321E+01  0.197486E+01  0.985848E-02 -0.181467E+00
  0.150070E+01  0.673510E-01 -0.120328E+00  0.151013E+01  0.131223E+01 -0.734491E+00 -0.138180E+00
  0.698924E+00 -0.570003E-01 -0.295879E-01  0.420956E+00  0.193126E+00  0.372052E+00 -0.385182E-01
  0.233588E+01  0.321847E-02 -0.371231E+00  0.199422E+01  0.199134E+01 -0.172644E-01 -0.105794E+00
  0.167545E+01 -0.985079E-01 -0.118311E+00  0.117127E+01  0.896333E+00  0.746304E+00 -0.107173E+00
  0.187244E+00  0.106490E-02 -0.171723E-01  0.197566E+01  0.196360E+01 -0.121767E+00 -0.180776E+00
  0.180061E+01 -0.157043E+00 -0.520802E-01  0.196505E+00  0.615949E-01  0.185733E+00 -0.179805E-01
  0.605303E+00 -0.306655E-01 -0.464022E-01  0.138039E+01  0.114679E+01  0.757874E+00 -0.126307E+00
  0.133344E+01  0.679368E-01 -0.101967E+00  0.137353E+01  0.113827E+01 -0.758385E+00 -0.125680E+00
  0.122705E+01 -0.880798E-02 -0.112405E+00  0.197115E+01  0.195688E+01  0.153340E+00 -0.180364E+00
  0.170111E+01  0.149991E+00 -0.439963E-01  0.157122E+00  0.440392E-01 -0.150137E+00 -0.143769E-01
  0.220991E+01  0.182290E+00 -0.894688E-01  0.385003E+00  0.168920E+00 -0.344169E+00 -0.352284E-01
  0.931195E+00 -0.353891E-01 -0.779035E-01  0.164400E+01  0.149052E+01  0.677096E+00 -0.150429E+00
  0.190056E+01 -0.173954E+00 -0.154290E-01  0.154804E-01  0.136195E-02  0.153552E-01 -0.141649E-02
  0.975816E+00 -0.706358E-01 -0.552302E-01  0.752466E+00  0.461547E+00  0.590288E+00 -0.688519E-01
  0.126905E+01 -0.103344E+00 -0.540155E-01  0.425551E+00  0.196296E+00  0.375560E+00 -0.389386E-01
  0.501191E+00  0.169147E-01 -0.428342E-01  0.171571E+01  0.158910E+01 -0.627517E+00 -0.156990E+00
  0.258043E+01 -0.159016E+00 -0.175882E+00  0.109126E+01  0.806077E+00  0.728776E+00 -0.998519E-01
  0.261466E+01 -0.154254E+00 -0.184194E+00  0.116571E+01  0.889962E+00  0.745301E+00 -0.106664E+00
  0.116870E+01  0.699840E-01 -0.814529E-01  0.114097E+01  0.861779E+00 -0.740438E+00 -0.104401E+00
  0.238812E+01 -0.159513E+00 -0.150692E+00  0.935274E+00  0.639577E+00  0.677018E+00 -0.855791E-01
  0.204431E+01 -0.597271E-01 -0.178098E+00  0.178275E+01  0.168315E+01  0.564462E+00 -0.163125E+00
  0.238301E+01  0.100506E+00 -0.194539E+00  0.156542E+01  0.138495E+01 -0.715513E+00 -0.143239E+00
  0.902205E+00  0.772498E-01 -0.300840E-01  0.261175E+00  0.943804E-01 -0.242350E+00 -0.238979E-01
  0.105871E+01  0.882962E-01 -0.408359E-01  0.349460E+00  0.146077E+00 -0.315850E+00 -0.319761E-01
  0.264005E+01 -0.262488E+00 -0.445579E-01  0.556277E-01  0.927730E-02  0.546519E-01 -0.464107E-02
  0.266355E+01 -0.237827E+00 -0.577840E-01  0.110551E+00  0.259912E-01  0.106975E+00 -0.101156E-01
  0.842403E+00 -0.550208E-01 -0.544463E-01  0.981220E+00  0.687281E+00  0.694533E+00 -0.897832E-01
  0.214773E+01 -0.149481E-01 -0.203794E+00  0.197375E+01  0.196076E+01  0.143820E+00 -0.174471E+00
  0.740130E+00  0.662789E-01 -0.152395E-01  0.995857E-01  0.222219E-01 -0.966461E-01 -0.911225E-02
  0.196186E+01  0.178694E+00 -0.237801E-01  0.345113E-01  0.453344E-02 -0.340662E-01 -0.315784E-02
  0.220555E+01  0.106973E+00 -0.172129E+00  0.143069E+01  0.121005E+01 -0.752007E+00 -0.130910E+00
  0.135134E+01 -0.469782E-01 -0.114941E+00  0.169938E+01  0.156646E+01  0.640236E+00 -0.155496E+00
  0.324071E+00  0.254401E-01 -0.154766E-01  0.535724E+00  0.277266E+00 -0.455764E+00 -0.490196E-01
  0.130410E+01 -0.544907E-01 -0.106724E+00  0.157315E+01  0.139522E+01  0.712364E+00 -0.143946E+00
  0.230290E+01 -0.197236E+00 -0.766522E-01  0.260236E+00  0.938721E-01  0.241545E+00 -0.238120E-01
  0.152021E+01 -0.457867E-01 -0.131971E+00  0.177018E+01  0.166537E+01  0.577793E+00 -0.161974E+00
  0.213037E+01  0.107273E+00 -0.163744E+00  0.138767E+01  0.115589E+01 -0.757256E+00 -0.126974E+00
  0.811570E+00 -0.369991E-01 -0.647470E-01  0.149505E+01  0.129262E+01  0.738655E+00 -0.136800E+00
  0.218967E+01  0.917715E-01 -0.179054E+00  0.157065E+01  0.139189E+01 -0.713396E+00 -0.143717E+00
  0.189801E+01  0.127825E+00 -0.118646E+00  0.917871E+00  0.621810E+00 -0.669915E+00 -0.839867E-01
  0.265367E+00 -0.844083E-02 -0.228762E-01  0.174560E+01  0.163081E+01  0.601732E+00 -0.159725E+00
  0.223969E+01  0.256102E-01 -0.228481E+00  0.196191E+01  0.194314E+01 -0.217804E+00 -0.160824E+00
  0.399580E+00 -0.105958E-01 -0.351541E-01  0.181809E+01  0.173343E+01  0.522474E+00 -0.166358E+00
  0.126186E+01  0.114269E+00 -0.196653E-01  0.570494E-01  0.963522E-02 -0.559870E-01 -0.522011E-02
  0.175934E+01  0.161479E+00 -0.767454E-02  0.446963E-02  0.211297E-03 -0.444587E-02 -0.408979E-03
  0.103243E+01 -0.410413E-01 -0.855301E-01  0.161207E+01  0.144731E+01  0.694486E+00 -0.147507E+00
  0.774582E+00  0.489849E-01 -0.516355E-01  0.104383E+01  0.754106E+00 -0.715396E+00 -0.955126E-01
  0.227410E+01  0.204592E+00 -0.425042E-01  0.820568E-01  0.166210E-01 -0.800043E-01 -0.750833E-02
  0.169205E+01 -0.951010E-01 -0.123000E+00  0.124124E+01  0.977839E+00  0.756044E+00 -0.113575E+00
  0.240418E+01  0.215084E+00 -0.504118E-01  0.103276E+00  0.234686E-01 -0.100130E+00 -0.944996E-02
  0.161735E+00 -0.123497E-01 -0.826711E-02  0.613717E+00  0.339967E+00  0.507855E+00 -0.561561E-01
  0.199121E+01 -0.159410E+00 -0.898076E-01  0.477816E+00  0.233548E+00  0.414550E+00 -0.437209E-01
  0.559349E+00  0.265292E-01 -0.440210E-01  0.145487E+01  0.124085E+01 -0.747799E+00 -0.133123E+00
  0.192259E+01  0.175525E+00 -0.200000E-01  0.254189E-01  0.286564E-02 -0.251496E-01 -0.232587E-02
  0.899571E-02 -0.754762E-03 -0.337024E-03  0.329700E+00  0.133864E+00  0.299788E+00 -0.301681E-01
  0.904397E+00 -0.279828E-01 -0.782494E-01  0.175838E+01  0.164875E+01  0.589612E+00 -0.160895E+00
  0.592123E+00  0.275798E-02 -0.543385E-01  0.197816E+01  0.196733E+01 -0.998529E-01 -0.181005E+00
  0.269893E+01 -0.243303E+00 -0.480181E-01  0.743528E-01  0.143361E-01  0.726397E-01 -0.680340E-02
  0.505989E+00 -0.495429E-02 -0.462291E-01  0.196074E+01  0.194139E+01  0.208056E+00 -0.179411E+00
  0.232011E+01 -0.203755E+00 -0.627131E-01  0.171621E+00  0.502736E-01  0.163339E+00 -0.157036E-01
  0.245897E+01 -0.184125E+00 -0.130960E+00  0.666251E+00  0.384540E+00  0.540650E+00 -0.609631E-01
  0.337444E+00  0.158966E-01 -0.266218E-01  0.146197E+01  0.124995E+01 -0.746381E+00 -0.133773E+00
  0.532371E+00  0.755958E-02 -0.483304E-01  0.193589E+01  0.190461E+01 -0.297909E+00 -0.177137E+00
  0.269065E+01  0.226479E+00 -0.991603E-01  0.319030E+00  0.127418E+00 -0.291020E+00 -0.291917E-01
  0.179817E+01 -0.162137E+00 -0.318151E-01  0.735315E-01  0.140992E-01  0.718528E-01 -0.672826E-02
