  0.208143E-03  0.153792E-02  0.220828E-02  0.195271E+01  0.192948E+01 -0.171606E+00 -0.246407E+00
  0.428662E-02 -0.114139E-01  0.117459E-02  0.114020E+01  0.860910E+00  0.743665E+00 -0.765298E-01
  0.101012E-01 -0.136463E-01  0.807994E-02  0.357501E+00  0.151148E+00  0.278776E+00 -0.165062E+00
  0.101014E-03  0.180752E-02  0.508097E-03  0.197698E+01  0.196557E+01 -0.204196E+00 -0.573998E-01
  0.624618E-04 -0.116216E-02 -0.911943E-03  0.198575E+01  0.197866E+01  0.131872E+00  0.103479E+00
  0.124810E-01 -0.104070E-01  0.131436E-01  0.164506E+00  0.471800E-01  0.978297E-01 -0.123554E+00
  0.157597E-01  0.156729E-02  0.173426E-01  0.197780E-01  0.196680E-02 -0.177131E-02 -0.196001E-01
  0.521657E-02 -0.117416E-01 -0.418364E-02  0.985356E+00  0.691632E+00  0.661122E+00  0.235564E+00
  0.459777E-03  0.212752E-02  0.336964E-02  0.189629E+01  0.184647E+01 -0.230536E+00 -0.365132E+00
  0.168659E-02 -0.572479E-02 -0.483869E-02  0.163307E+01  0.147568E+01  0.534228E+00  0.451538E+00
  0.763613E-02  0.127055E-01  0.689374E-02  0.635402E+00  0.358144E+00 -0.461321E+00 -0.250303E+00
  0.509092E-02 -0.104491E-01  0.656356E-02  0.100562E+01  0.713074E+00  0.600448E+00 -0.377167E+00
  0.124165E-01 -0.102459E-01 -0.132450E-01  0.168766E+00  0.490245E-01  0.988092E-01  0.127732E+00
  0.359240E-03 -0.349934E-02 -0.446063E-03  0.191873E+01  0.187934E+01  0.383674E+00  0.489071E-01
  0.354313E-02 -0.105559E-01 -0.167121E-03  0.127213E+01  0.101457E+01  0.767342E+00  0.121485E-01
  0.130955E-01 -0.530376E-02  0.160848E-01  0.126690E+00  0.318857E-01  0.383961E-01 -0.116444E+00
  0.554688E-02 -0.127549E-01 -0.828518E-03  0.933074E+00  0.637323E+00  0.680071E+00  0.441754E-01
  0.208200E-02  0.743070E-02 -0.364963E-02  0.155242E+01  0.136773E+01 -0.659177E+00  0.323759E+00
  0.556407E-02  0.120766E-01  0.423539E-02  0.930394E+00  0.634578E+00 -0.642058E+00 -0.225176E+00
  0.400856E-02 -0.678355E-02 -0.884390E-02  0.118869E+01  0.916411E+00  0.460775E+00  0.600726E+00
  0.144795E-01 -0.134368E-01  0.107972E-01  0.595814E-01  0.102837E-01  0.457476E-01 -0.367606E-01
  0.427603E-02 -0.114606E-01  0.173880E-03  0.114203E+01  0.862981E+00  0.747909E+00 -0.113472E-01
  0.656174E-04  0.137527E-02 -0.633200E-03  0.198503E+01  0.197759E+01 -0.155997E+00  0.718241E-01
  0.213836E-03 -0.230458E-02  0.145858E-02  0.195142E+01  0.192758E+01  0.256983E+00 -0.162646E+00
  0.959506E-02  0.136250E-01 -0.762366E-02  0.408085E+00  0.184336E+00 -0.317724E+00  0.177777E+00
  0.958929E-02  0.109649E-01  0.111104E-01  0.408681E+00  0.184741E+00 -0.256067E+00 -0.259463E+00
  0.124934E-01 -0.153127E-01  0.683411E-02  0.163697E+00  0.468322E-01  0.143236E+00 -0.639269E-01
  0.154991E-02 -0.231439E-02 -0.681822E-02  0.166142E+01  0.151428E+01  0.219725E+00  0.647311E+00
  0.106949E-01  0.161163E-01  0.452248E-03  0.302425E+00  0.117601E+00 -0.278514E+00 -0.781550E-02
  0.628009E-02  0.857498E-02  0.103360E-01  0.822116E+00  0.527090E+00 -0.402836E+00 -0.485566E+00
  0.494165E-02 -0.116174E-01  0.368439E-02  0.102996E+01  0.739117E+00  0.683736E+00 -0.216843E+00
  0.147082E-01  0.135999E-01 -0.106535E-01  0.509013E-01  0.812043E-02 -0.395575E-01  0.309873E-01
  0.760018E-02  0.331061E-02  0.140458E-01  0.640042E+00  0.362074E+00 -0.121082E+00 -0.513707E+00
  0.112783E-01 -0.144623E-01 -0.764078E-02  0.252799E+00  0.898770E-01  0.208918E+00  0.110376E+00
  0.139594E-01 -0.553204E-02  0.162207E-01  0.818686E-01  0.165638E-01  0.258800E-01 -0.758837E-01
  0.514873E-02  0.441057E-03  0.123896E-01  0.996270E+00  0.703154E+00 -0.251092E-01 -0.705335E+00
  0.643254E-03 -0.468890E-02 -0.338090E-03  0.185567E+01  0.178746E+01  0.497204E+00  0.358506E-01
  0.147726E-01 -0.480872E-02  0.166038E-01  0.485776E-01  0.757076E-02  0.133484E-01 -0.460900E-01
  0.481457E-03  0.376760E-02  0.155705E-02  0.189147E+01  0.183943E+01 -0.407216E+00 -0.168292E+00
  0.705507E-03 -0.476946E-02 -0.120301E-02  0.184199E+01  0.176773E+01  0.502018E+00  0.126625E+00
  0.506953E-02 -0.715706E-02 -0.100255E-01  0.100909E+01  0.716768E+00  0.412692E+00  0.578090E+00
  0.128974E-01  0.156357E-01 -0.637121E-02  0.138342E+00  0.363845E-01 -0.123604E+00  0.503660E-01
  0.200820E-02  0.114230E-02  0.805911E-02  0.156732E+01  0.138746E+01 -0.102306E+00 -0.721783E+00
  0.643832E-02  0.500307E-02 -0.126039E-01  0.799091E+00  0.505102E+00 -0.228452E+00  0.575524E+00
  0.916212E-02  0.569082E-02 -0.142949E-01  0.454009E+00  0.216313E+00 -0.147639E+00  0.370858E+00
  0.956132E-02 -0.146205E-01  0.542859E-02  0.411576E+00  0.186707E+00  0.343853E+00 -0.127673E+00
  0.346112E-02  0.856465E-02 -0.598386E-02  0.128712E+01  0.103256E+01 -0.629928E+00  0.440111E+00
  0.754299E-02 -0.676165E-02 -0.127039E-01  0.647458E+00  0.368385E+00  0.250165E+00  0.470012E+00
  0.150056E-01 -0.975669E-02 -0.143121E-01  0.406325E-01  0.579156E-02  0.226536E-01  0.332306E-01
  0.623607E-02 -0.516825E-02  0.123557E-01  0.828579E+00  0.533317E+00  0.244703E+00 -0.585009E+00
  0.677120E-02 -0.132118E-01 -0.407335E-02  0.751720E+00  0.460861E+00  0.567517E+00  0.174972E+00
  0.558924E-02  0.104326E-01  0.745283E-02  0.926473E+00  0.630571E+00 -0.552316E+00 -0.394562E+00
  0.600812E-02  0.549367E-04  0.131979E-01  0.862454E+00  0.566356E+00 -0.270745E-02 -0.650432E+00
  0.118905E-01  0.810167E-02 -0.144619E-01  0.205493E+00  0.658689E-01 -0.951335E-01  0.169818E+00
  0.906409E-02 -0.148599E-01  0.377726E-02  0.464748E+00  0.224033E+00  0.394636E+00 -0.100313E+00
  0.103473E-01 -0.124930E-02  0.159226E-01  0.334117E+00  0.136563E+00  0.238521E-01 -0.304000E+00
  0.209641E-02 -0.805183E-02  0.203648E-02  0.154952E+01  0.136390E+01  0.712943E+00 -0.180318E+00
  0.239983E-02 -0.150079E-02  0.871679E-02  0.148908E+01  0.128488E+01  0.127702E+00 -0.741714E+00
  0.171535E-02 -0.225238E-02  0.721259E-02  0.162714E+01  0.146764E+01  0.209425E+00 -0.670621E+00
  0.228507E-02  0.397162E-02 -0.767998E-02  0.151180E+01  0.131440E+01 -0.343102E+00  0.663462E+00
  0.816026E-02  0.154505E-02  0.147184E-01  0.569671E+00  0.304033E+00 -0.502955E-01 -0.479123E+00
  0.475280E-02 -0.923557E-02 -0.764613E-02  0.106117E+01  0.772965E+00  0.560027E+00  0.463646E+00
  0.110779E-02  0.468172E-02 -0.395309E-02  0.175481E+01  0.164372E+01 -0.469458E+00  0.396394E+00
  0.101508E-01 -0.611479E-02 -0.146577E-01  0.352722E+00  0.148127E+00  0.123247E+00  0.295434E+00
  0.314058E-02  0.114481E-02 -0.993712E-02  0.134657E+01  0.110491E+01 -0.880892E-01  0.764628E+00
  0.529546E-04 -0.562883E-03  0.123845E-02  0.198791E+01  0.198190E+01  0.639408E-01 -0.140682E+00
  0.349200E-02  0.807367E-02 -0.669639E-02  0.128146E+01  0.102576E+01 -0.591207E+00  0.490353E+00
  0.139167E-01  0.170536E-01 -0.160782E-02  0.838518E-01  0.171693E-01 -0.817128E-01  0.770394E-02
  0.139772E-02  0.213734E-02 -0.651140E-02  0.169328E+01  0.155804E+01 -0.206807E+00  0.630035E+00
