  0.156776E-01  0.189990E-02 -0.173008E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.925448E+00  0.229691E-01 -0.983561E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.129030E+01  0.722606E-01 -0.113473E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.267489E+01 -0.700819E-01 -0.252198E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.960247E+00  0.369602E-01 -0.974248E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.236686E+01  0.974931E-02 -0.328740E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.317830E+00  0.161884E-01 -0.421697E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.140094E+01  0.162992E-01 -0.143773E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.171470E+01  0.190707E+00 -0.277514E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.283449E+01  0.624369E-01 -0.269275E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.511825E+00  0.329857E-01 -0.536695E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.144225E+01  0.400162E-01 -0.142996E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.929638E+00 -0.265229E-01 -0.978568E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.272388E+01  0.270229E+00 -0.199245E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.173974E+01  0.263339E-01 -0.173842E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.154484E+01  0.691421E-01 -0.141975E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.188194E+01 -0.636640E-01 -0.177840E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.462660E+00  0.959745E-02 -0.576853E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.352656E+00  0.152563E-01 -0.459013E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.869969E+00 -0.538187E-01 -0.793804E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.245317E+01  0.532896E-01 -0.235425E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.189828E+01  0.595589E-01 -0.180838E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.220135E+01 -0.270645E+00 -0.128030E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.465444E+00 -0.317602E-01 -0.494063E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
