  0.108143E-04 -0.578528E-03 -0.209017E-03  0.199753E+01  0.199629E+01  0.660358E-01  0.238581E-01
  0.141512E-02  0.657479E-02  0.207333E-02  0.168962E+01  0.155299E+01 -0.634795E+00 -0.200180E+00
  0.139190E-01 -0.821655E-02  0.150305E-01  0.837451E-01  0.171366E-01  0.393198E-01 -0.719273E-01
  0.913235E-02  0.152405E-01 -0.198952E-02  0.457257E+00  0.218638E+00 -0.398220E+00  0.519841E-01
  0.149392E-01  0.737701E-02  0.156612E-01  0.428269E-01  0.626700E-02 -0.180534E-01 -0.383268E-01
  0.262204E-02  0.767490E-02 -0.509825E-02  0.144558E+01  0.122898E+01 -0.633980E+00  0.421137E+00
  0.439709E-02  0.111213E-01 -0.329859E-02  0.112122E+01  0.839496E+00 -0.712535E+00  0.211339E+00
  0.128579E-01 -0.405752E-03 -0.168682E-01  0.140730E+00  0.373306E-01  0.326294E-02  0.135649E+00
  0.146253E-01 -0.114802E-01 -0.128915E-01  0.539680E-01  0.886521E-02  0.354036E-01  0.397559E-01
  0.117992E-01 -0.164698E-01 -0.158022E-02  0.212239E+00  0.691389E-01  0.199744E+00  0.191649E-01
  0.140403E-01  0.100914E-01  0.138724E-01  0.781700E-01  0.154541E-01 -0.450769E-01 -0.619660E-01
  0.112750E-02  0.522453E-02 -0.330084E-02  0.175059E+01  0.163780E+01 -0.522629E+00  0.330195E+00
  0.132548E-02  0.572345E-02 -0.344629E-02  0.170851E+01  0.157910E+01 -0.558775E+00  0.336458E+00
  0.690917E-02 -0.765286E-03 -0.139104E-01  0.732511E+00  0.443309E+00  0.320332E-01  0.582257E+00
  0.252072E-02 -0.196074E-02 -0.883327E-02  0.146533E+01  0.125426E+01  0.164179E+00  0.739638E+00
  0.148945E-01  0.793415E-02  0.153789E-01  0.443322E-01  0.660031E-02 -0.200994E-01 -0.389589E-01
  0.145979E-02  0.617488E-02 -0.329127E-02  0.168025E+01  0.154009E+01 -0.592877E+00  0.316009E+00
  0.131601E-01 -0.138916E-01 -0.971792E-02  0.123002E+00  0.305037E-01  0.976398E-01  0.683042E-01
  0.994857E-04 -0.181037E-02  0.441216E-03  0.197733E+01  0.196608E+01  0.204553E+00 -0.498530E-01
