  0.841558E+00  0.956817E+00 -0.243718E+00  0.118796E+00  0.289528E-01 -0.113666E+00 -0.188223E-01
  0.150732E+01 -0.802494E+00 -0.314054E+00  0.197259E+00  0.619500E-01  0.158300E+00  0.100073E+00
  0.198813E+01 -0.105901E+00 -0.111250E+00  0.247531E-01  0.275378E-02  0.262138E-02  0.244594E-01
  0.112021E+01  0.157971E-01 -0.992623E+00  0.197060E+01  0.195607E+01 -0.311297E-01  0.236879E+00
  0.140500E+01 -0.718531E+00 -0.565408E+00  0.639371E+00  0.361505E+00  0.459408E+00  0.258947E+00
  0.104624E+01 -0.587896E-01 -0.997199E+00  0.198881E+01  0.198324E+01  0.116921E+00  0.919684E-01
  0.170698E+00 -0.558784E+00 -0.435810E-02  0.379861E-04  0.165547E-06  0.212260E-04 -0.315019E-04
  0.115767E+01  0.108910E+00 -0.981468E+00  0.192656E+01  0.189085E+01 -0.209822E+00  0.303761E+00
  0.183794E+01 -0.208387E+00 -0.504411E+00  0.508861E+00  0.256675E+00  0.106040E+00  0.426396E+00
  0.920376E+00 -0.945367E+00 -0.316135E+00  0.199882E+00  0.631898E-01  0.188962E+00 -0.159154E-01
  0.150124E+01  0.569804E+00 -0.651212E+00  0.848155E+00  0.552329E+00 -0.483282E+00  0.425133E+00
  0.174891E+01  0.220158E+00 -0.625031E+00  0.781328E+00  0.488354E+00 -0.172015E+00  0.585144E+00
  0.199676E+01 -0.529347E-01 -0.605017E-01  0.732092E-02  0.442928E-03  0.387531E-03  0.729722E-02
  0.417755E+00  0.529329E+00 -0.617091E+00  0.761602E+00  0.469977E+00 -0.403138E+00 -0.443439E+00
  0.198100E+01  0.188811E+00 -0.445873E-01  0.397606E-02  0.177282E-03 -0.750725E-03  0.390052E-02
  0.639057E-01 -0.120293E+00 -0.330541E+00  0.218514E+00  0.722279E-01  0.262857E-01 -0.204550E+00
  0.196253E+01 -0.865727E-01 -0.257003E+00  0.132101E+00  0.339504E-01  0.114363E-01  0.127151E+00
  0.726465E+00  0.945042E+00 -0.179095E+00  0.641499E-01  0.114889E-01 -0.606243E-01 -0.175473E-01
  0.184084E+01 -0.921611E-01 -0.533386E+00  0.569002E+00  0.303498E+00  0.524399E-01  0.478438E+00
  0.160550E-01  0.171605E+00 -0.490305E-01  0.480797E-02  0.235737E-03 -0.825072E-03 -0.473078E-02
  0.197812E+01  0.194311E+00 -0.743552E-01  0.110574E-01  0.822173E-03 -0.214857E-02  0.108154E-01
  0.275328E+00 -0.687343E+00 -0.491025E-01  0.482211E-02  0.236778E-03  0.331444E-02 -0.349445E-02
  0.361442E-01 -0.265180E+00 -0.257200E-01  0.132304E-02  0.340285E-04  0.350843E-03 -0.127522E-02
  0.189095E+00  0.495410E+00 -0.311452E+00  0.194005E+00  0.604231E-01 -0.961119E-01 -0.157319E+00
  0.351617E-01  0.848618E-01 -0.248768E+00  0.123771E+00  0.307902E-01 -0.105034E-01 -0.119419E+00
  0.134134E+01 -0.418924E+00 -0.841420E+00  0.141597E+01  0.119143E+01  0.593185E+00  0.483335E+00
  0.189804E+01  0.233124E+00 -0.373055E+00  0.278340E+00  0.103836E+00 -0.648877E-01  0.249962E+00
  0.174418E+01  0.355153E+00 -0.565744E+00  0.640133E+00  0.362152E+00 -0.227346E+00  0.476373E+00
  0.160596E+01 -0.606721E+00 -0.514496E+00  0.529413E+00  0.272381E+00  0.321206E+00  0.320801E+00
  0.482838E+00 -0.498924E+00 -0.695426E+00  0.967236E+00  0.672641E+00  0.482577E+00 -0.500218E+00
  0.187789E+01 -0.404372E+00 -0.256511E+00  0.131596E+00  0.337557E-01  0.532136E-01  0.115526E+00
  0.471460E+00 -0.549311E+00 -0.647227E+00  0.837805E+00  0.542250E+00  0.460215E+00 -0.442814E+00
  0.114767E-02  0.180130E-01 -0.443796E-01  0.393910E-02  0.174816E-03 -0.709549E-04 -0.393458E-02
  0.169855E+01  0.610367E+00 -0.373473E+00  0.278964E+00  0.104185E+00 -0.170270E+00  0.194870E+00
  0.199943E+01 -0.142794E-01 -0.305370E-01  0.186501E-02  0.569518E-04  0.266312E-04  0.186395E-02
  0.384520E+00 -0.743557E+00 -0.261356E+00  0.136614E+00  0.357049E-01  0.101580E+00 -0.840832E-01
  0.718517E+00  0.787847E+00 -0.547781E+00  0.600129E+00  0.328739E+00 -0.472810E+00 -0.168926E+00
  0.147575E-03 -0.128546E-01 -0.113969E-01  0.259778E-03  0.296067E-05  0.333934E-05 -0.259740E-03
  0.179841E+01 -0.331838E+00 -0.502425E+00  0.504862E+00  0.253656E+00  0.167532E+00  0.403085E+00
  0.160623E-01 -0.492369E-01 -0.171588E+00  0.588847E-01  0.101039E-01  0.289931E-02 -0.579389E-01
  0.160100E+01 -0.783792E+00 -0.156424E+00  0.489367E-01  0.765486E-02  0.383562E-01  0.294110E-01
  0.719119E-01 -0.371782E+00 -0.207578E-01  0.861772E-03  0.178885E-04  0.320391E-03 -0.799800E-03
  0.764483E-01  0.216421E+00 -0.316566E+00  0.200428E+00  0.634488E-01 -0.433769E-01 -0.185106E+00
  0.113690E+01 -0.831605E+00 -0.538232E+00  0.579387E+00  0.311844E+00  0.481820E+00  0.793157E-01
  0.138833E+01 -0.663810E+00 -0.639182E+00  0.817108E+00  0.522281E+00  0.542405E+00  0.317310E+00
  0.280140E+00  0.687041E+00 -0.988779E-01  0.195537E-01  0.193343E-02 -0.134342E-01 -0.140759E-01
  0.159763E+01  0.277548E-01 -0.801289E+00  0.128413E+01  0.102896E+01 -0.356407E-01  0.767438E+00
  0.143305E+01  0.742960E+00 -0.510369E+00  0.520952E+00  0.265878E+00 -0.387047E+00  0.225600E+00
  0.107996E+01 -0.113804E+00 -0.990280E+00  0.196131E+01  0.194225E+01  0.223205E+00  0.156832E+00
