  0.724861E-02  0.830581E-02  0.114966E-01  0.654156E+00  0.374117E+00 -0.310474E+00 -0.437679E+00
  0.137014E-01 -0.162049E-01 -0.540570E-02  0.998894E-01  0.223236E-01  0.924971E-01  0.303947E-01
  0.126887E-01  0.441464E-02 -0.162361E-01  0.173227E+00  0.509812E-01 -0.436992E-01  0.159684E+00
  0.768997E-04 -0.485571E-04  0.163805E-02  0.197379E+01  0.196082E+01  0.547667E-02 -0.225867E+00
  0.283327E-02  0.330969E-02 -0.895450E-02  0.144035E+01  0.122232E+01 -0.272406E+00  0.711564E+00
  0.156331E-01 -0.165289E-01 -0.543689E-02  0.256117E-01  0.289829E-02  0.241905E-01  0.789806E-02
  0.850510E-02 -0.138271E-01  0.584407E-02  0.513870E+00  0.260474E+00  0.406019E+00 -0.177099E+00
  0.371873E-02  0.779829E-02  0.745071E-02  0.121185E+01  0.943320E+00 -0.540021E+00 -0.535825E+00
  0.124782E-01 -0.130153E-01 -0.105657E-01  0.179446E+00  0.537511E-01  0.133460E+00  0.107239E+00
  0.112536E-01 -0.152962E-01  0.576707E-02  0.244938E+00  0.857172E-01  0.214092E+00 -0.825317E-01
  0.156966E-01  0.173043E-01 -0.188671E-02  0.221700E-01  0.233418E-02 -0.219221E-01  0.234183E-02
  0.433312E-03  0.115805E-02  0.369284E-02  0.188415E+01  0.182877E+01 -0.124683E+00 -0.435988E+00
  0.429379E-06  0.991070E-04  0.721517E-04  0.199868E+01  0.199802E+01 -0.113190E-01 -0.500948E-01
  0.472151E-02  0.111545E-01 -0.430547E-02  0.108101E+01  0.794751E+00 -0.689039E+00  0.249369E+00
  0.523970E-02  0.117392E-01 -0.425746E-02  0.995545E+00  0.702386E+00 -0.667823E+00  0.227540E+00
  0.875404E-02  0.147148E-01  0.363772E-02  0.490656E+00  0.243025E+00 -0.412566E+00 -0.107106E+00
  0.163066E-04  0.297677E-03  0.694157E-03  0.199208E+01  0.198813E+01 -0.338856E-01 -0.120681E+00
  0.355128E-04 -0.109155E-02  0.224051E-03  0.198995E+01  0.198494E+01  0.124122E+00 -0.670613E-01
  0.154331E-01  0.765648E-02  0.155999E-01  0.197669E-01  0.196514E-02 -0.864828E-02 -0.176657E-01
  0.129719E-01 -0.980942E-02 -0.137667E-01  0.151430E+00  0.416681E-01  0.848825E-01  0.118279E+00
  0.633038E-04  0.797606E-03 -0.125517E-02  0.199068E+01  0.198603E+01 -0.907300E-01  0.101209E+00
  0.954868E-02  0.151111E-02  0.155159E-01  0.379658E+00  0.165414E+00 -0.327832E-01 -0.340152E+00
  0.142818E-02  0.479276E-02 -0.499762E-02  0.170818E+01  0.157864E+01 -0.467821E+00  0.454857E+00
  0.136071E-01  0.105074E-01  0.134421E-01  0.851316E-01  0.175639E-01 -0.511150E-01 -0.657735E-01
  0.760110E-02  0.137019E-01 -0.452983E-02  0.651963E+00  0.372237E+00 -0.510465E+00  0.160999E+00
  0.234273E-03  0.195210E-02  0.208182E-02  0.193614E+01  0.190498E+01 -0.215974E+00 -0.270279E+00
  0.386582E-02 -0.960370E-02 -0.530359E-02  0.123330E+01  0.968479E+00  0.676816E+00  0.353563E+00
  0.130205E-01  0.467696E-03  0.169105E-01  0.111091E+00  0.261819E-01 -0.296896E-02 -0.107921E+00
  0.544323E-02  0.306670E-02 -0.123077E-01  0.989925E+00  0.696448E+00 -0.173474E+00  0.681776E+00
  0.129531E-01 -0.527144E-02  0.160558E-01  0.115728E+00  0.278384E-01  0.348602E-01 -0.106784E+00
  0.625740E-04 -0.940310E-04  0.147558E-02  0.197782E+01  0.196682E+01  0.106272E-01 -0.208003E+00
  0.126742E-02  0.426184E-02  0.495884E-02  0.169810E+01  0.156469E+01 -0.413544E+00 -0.514058E+00
  0.279344E-02  0.708732E-02 -0.630373E-02  0.143731E+01  0.121845E+01 -0.582095E+00  0.492327E+00
  0.123437E-01 -0.120157E-01 -0.116312E-01  0.190342E+00  0.587199E-01  0.130691E+00  0.125307E+00
  0.150309E-01  0.775167E-02  0.154940E-01  0.300209E-01  0.367808E-02 -0.132979E-01 -0.266626E-01
  0.138829E-02 -0.683073E-02  0.630257E-04  0.169424E+01  0.155937E+01  0.661309E+00 -0.387672E-01
  0.458266E-02 -0.395785E-02  0.111233E-01  0.105027E+01  0.761087E+00  0.237531E+00 -0.683656E+00
  0.108423E-01  0.525741E-04 -0.161840E-01  0.319554E+00  0.127733E+00 -0.960016E-03  0.292914E+00
  0.970278E-04 -0.160435E-02  0.901457E-03  0.197273E+01  0.195923E+01  0.180854E+00 -0.142681E+00
  0.326009E-02  0.847168E-02  0.563076E-02  0.130183E+01  0.105031E+01 -0.630210E+00 -0.440966E+00
  0.460432E-04 -0.351823E-03 -0.121886E-02  0.199444E+01  0.199166E+01  0.400965E-01  0.972217E-01
  0.136402E-03 -0.205049E-02 -0.742267E-03  0.197161E+01  0.195756E+01  0.231015E+00  0.426394E-01
  0.478996E-02 -0.108413E-01 -0.521250E-02  0.107272E+01  0.785625E+00  0.664557E+00  0.303131E+00
  0.348560E-02 -0.183787E-02  0.103184E-01  0.124283E+01  0.979722E+00  0.130524E+00 -0.753483E+00
  0.256545E-02  0.532773E-02 -0.740437E-02  0.148635E+01  0.128135E+01 -0.452507E+00  0.602183E+00
  0.745155E-02  0.143269E-01  0.140051E-03  0.658731E+00  0.378048E+00 -0.539288E+00 -0.131919E-01
  0.381024E-02 -0.105015E-01  0.292562E-02  0.121243E+01  0.944000E+00  0.727563E+00 -0.222511E+00
  0.538707E-02 -0.677169E-02  0.106617E-01  0.922780E+00  0.626805E+00  0.357073E+00 -0.575445E+00
  0.408179E-02 -0.505740E-02 -0.100312E-01  0.121241E+01  0.943970E+00  0.350379E+00  0.675343E+00
  0.178847E-02 -0.437262E-02  0.634648E-02  0.158424E+01  0.140999E+01  0.395844E+00 -0.604194E+00
  0.967442E-02 -0.149734E-01  0.456148E-02  0.390055E+00  0.172256E+00  0.333740E+00 -0.105301E+00
  0.189431E-02  0.439256E-02  0.658922E-02  0.156176E+01  0.138008E+01 -0.392006E+00 -0.617081E+00
  0.150516E-03 -0.213030E-02 -0.840976E-03  0.196887E+01  0.195349E+01  0.239674E+00  0.537167E-01
  0.130038E-02  0.660882E-02  0.381903E-03  0.171137E+01  0.158307E+01 -0.646293E+00 -0.705162E-01
  0.799934E-02  0.134856E-01  0.584182E-02  0.574131E+00  0.307610E+00 -0.442427E+00 -0.198141E+00
  0.817558E-02 -0.806441E-03 -0.147870E-01  0.605887E+00  0.333482E+00  0.279207E-01  0.505083E+00
  0.116698E-02  0.120592E-02  0.616669E-02  0.171396E+01  0.158666E+01 -0.118108E+00 -0.637337E+00
  0.250089E-03 -0.278731E-02  0.959936E-03  0.193787E+01  0.190753E+01  0.308653E+00 -0.146279E+00
  0.720943E-02 -0.127685E-01 -0.610901E-02  0.708560E+00  0.421745E+00  0.516985E+00  0.238569E+00
  0.130509E-03 -0.143207E-02  0.158113E-02  0.196191E+01  0.194314E+01  0.160549E+00 -0.218001E+00
  0.365022E-02  0.100529E-01  0.365682E-02  0.123832E+01  0.974389E+00 -0.711355E+00 -0.279227E+00
  0.437807E-04  0.115930E-02  0.431776E-03  0.198707E+01  0.198064E+01 -0.131635E+00 -0.905261E-01
  0.872889E-03 -0.480661E-02  0.258567E-02  0.179293E+01  0.169758E+01  0.492452E+00 -0.300527E+00
  0.628205E-04  0.874856E-03 -0.119557E-02  0.199050E+01  0.198577E+01 -0.995087E-01  0.944219E-01
  0.391246E-02 -0.847311E-02 -0.705939E-02  0.123154E+01  0.966397E+00  0.596282E+00  0.476660E+00
