  0.103121E-02 -0.143744E-02 -0.574132E-02  0.177124E+01  0.166687E+01  0.145488E+00  0.581100E+00
  0.467620E-02 -0.788393E-02 -0.892434E-02  0.107396E+01  0.786984E+00  0.483829E+00  0.547678E+00
  0.118483E-01 -0.159380E-01  0.450416E-02  0.208600E+00  0.673687E-01  0.189982E+00 -0.536897E-01
  0.873580E-02  0.149633E-01  0.235337E-02  0.501624E+00  0.251219E+00 -0.428912E+00 -0.674575E-01
  0.127638E-01 -0.117260E-01  0.120963E-01  0.146491E+00  0.396462E-01  0.981574E-01 -0.101257E+00
  0.265940E-02  0.858033E-02  0.351915E-02  0.143833E+01  0.121975E+01 -0.705217E+00 -0.289239E+00
  0.569579E-03 -0.399899E-03 -0.441032E-02  0.187193E+01  0.181100E+01  0.427762E-01  0.471760E+00
  0.572815E-02  0.890312E-02 -0.940255E-02  0.904989E+00  0.608765E+00 -0.460413E+00  0.486240E+00
  0.156860E-01 -0.169073E-01  0.413557E-02  0.214890E-01  0.222746E-02  0.207612E-01 -0.507825E-02
  0.146703E-01  0.158957E-01 -0.675057E-02  0.522932E-01  0.845576E-02 -0.474992E-01  0.201719E-01
  0.135494E-02  0.675068E-02 -0.123750E-03  0.170229E+01  0.157049E+01 -0.656663E+00  0.120376E-01
  0.151291E-01  0.167230E-01  0.457934E-02  0.367085E-01  0.497318E-02 -0.350786E-01 -0.960575E-02
  0.311684E-02 -0.962921E-02 -0.257933E-02  0.135102E+01  0.111040E+01  0.743388E+00  0.199128E+00
  0.137559E-03 -0.193831E-02 -0.101912E-02  0.196868E+01  0.195321E+01  0.218052E+00  0.114647E+00
  0.149748E-03  0.163937E-02  0.159099E-02  0.196592E+01  0.194910E+01 -0.184163E+00 -0.178729E+00
  0.142666E-02 -0.655096E-02  0.223221E-02  0.168720E+01  0.154965E+01  0.631587E+00 -0.215210E+00
  0.111265E-02 -0.504795E-02 -0.349615E-02  0.175376E+01  0.164226E+01  0.505881E+00  0.350367E+00
  0.147087E-02  0.159055E-04 -0.702258E-02  0.167793E+01  0.153690E+01 -0.152505E-02  0.673337E+00
  0.670160E-02 -0.915645E-02 -0.102861E-01  0.761505E+00  0.469887E+00  0.398439E+00  0.447595E+00
  0.214081E-02 -0.568173E-02 -0.616954E-02  0.154060E+01  0.135214E+01  0.500188E+00  0.543132E+00
  0.296565E-02 -0.940778E-02 -0.254880E-02  0.137957E+01  0.114578E+01  0.741642E+00  0.200929E+00
  0.199265E-02  0.440331E-02  0.681050E-02  0.157047E+01  0.139165E+01 -0.395157E+00 -0.611181E+00
  0.360358E-02  0.102703E-02 -0.105870E-01  0.126113E+01  0.100144E+01 -0.740122E-01  0.762948E+00
  0.106473E-03  0.120631E-02  0.150333E-02  0.197574E+01  0.196372E+01 -0.136192E+00 -0.169725E+00
  0.491776E-02  0.118258E-01 -0.284402E-02  0.103388E+01  0.743345E+00 -0.698652E+00  0.168022E+00
  0.709426E-02  0.140225E-01 -0.115720E-02  0.707131E+00  0.420470E+00 -0.566616E+00  0.467597E-01
  0.148995E-02  0.178562E-02  0.683666E-02  0.167394E+01  0.153142E+01 -0.170801E+00 -0.653951E+00
  0.131415E-01 -0.881046E-02 -0.144786E-01  0.124061E+00  0.308987E-01  0.624594E-01  0.102642E+00
  0.155605E-01  0.171363E-01  0.297230E-02  0.245669E-01  0.272276E-02 -0.240563E-01 -0.417258E-02
  0.730187E-02  0.141110E-01  0.176883E-02  0.679195E+00  0.395801E+00 -0.547663E+00 -0.686504E-01
  0.102953E-01 -0.839418E-02  0.135602E-01  0.338991E+00  0.139562E+00  0.162603E+00 -0.262674E+00
  0.111832E-01  0.108775E-01 -0.121667E-01  0.260583E+00  0.940596E-01 -0.161971E+00  0.181167E+00
  0.134690E-01 -0.552669E-02  0.161077E-01  0.106117E+00  0.244434E-01  0.335128E-01 -0.976738E-01
  0.653522E-02 -0.300798E-02 -0.133032E-01  0.785153E+00  0.491944E+00  0.134956E+00  0.596860E+00
  0.736382E-02  0.145807E-02 -0.141909E-01  0.670970E+00  0.388633E+00 -0.559039E-01  0.544095E+00
  0.687057E-03  0.396785E-03  0.483916E-02  0.184604E+01  0.177356E+01 -0.418561E-01 -0.510474E+00
  0.112241E-01 -0.159617E-01  0.347683E-02  0.257221E+00  0.922454E-01  0.234610E+00 -0.511037E-01
  0.763512E-02  0.102372E-01 -0.102046E-01  0.635532E+00  0.358254E+00 -0.371774E+00  0.370593E+00
  0.124377E-02 -0.587918E-02  0.272398E-02  0.172581E+01  0.160316E+01  0.579793E+00 -0.268633E+00
  0.677341E-03  0.410730E-02  0.252551E-02  0.184818E+01  0.177664E+01 -0.433772E+00 -0.266719E+00
  0.781216E-02  0.940486E-02  0.111330E-01  0.612926E+00  0.339310E+00 -0.329399E+00 -0.389927E+00
  0.468011E-02  0.502248E-02  0.108016E-01  0.107330E+01  0.786265E+00 -0.308037E+00 -0.662481E+00
  0.497552E-02 -0.115433E-01  0.401727E-02  0.102441E+01  0.733154E+00  0.675721E+00 -0.235162E+00
  0.397451E-02  0.103319E-01  0.406981E-02  0.119470E+01  0.923368E+00 -0.705344E+00 -0.277841E+00
  0.415605E-04 -0.735279E-03 -0.955120E-03  0.199051E+01  0.198578E+01  0.836332E-01  0.108639E+00
  0.159438E-02  0.642271E-02 -0.346556E-02  0.165217E+01  0.150165E+01 -0.606367E+00  0.327183E+00
  0.146610E-02  0.481703E-02  0.509514E-02  0.167893E+01  0.153827E+01 -0.462139E+00 -0.488821E+00
  0.122896E-01  0.107473E-01 -0.127905E-01  0.177296E+00  0.527877E-01 -0.108883E+00  0.129583E+00
  0.131831E-01  0.166943E-01 -0.298597E-02  0.121702E+00  0.300213E-01 -0.116098E+00  0.207656E-01
  0.399511E-02  0.452591E-03 -0.111204E-01  0.119107E+01  0.919156E+00 -0.308038E-01  0.756864E+00
  0.986628E-02 -0.136226E-01 -0.789952E-02  0.380562E+00  0.166006E+00  0.296242E+00  0.171786E+00
  0.240435E-02  0.819987E-02  0.333668E-02  0.148819E+01  0.128372E+01 -0.697311E+00 -0.283749E+00
  0.243629E-02  0.262624E-02  0.851101E-02  0.148190E+01  0.127559E+01 -0.222390E+00 -0.720711E+00
  0.978862E-04  0.984180E-03 -0.156455E-02  0.197769E+01  0.196663E+01 -0.111223E+00  0.176811E+00
  0.979496E-02 -0.269475E-02  0.154797E-01  0.387707E+00  0.170703E+00  0.597014E-01 -0.342948E+00
  0.122545E-01 -0.150964E-01 -0.712968E-02  0.179691E+00  0.538611E-01  0.155011E+00  0.732081E-01
  0.157119E-01  0.117721E-01 -0.128246E-01  0.208798E-01  0.213341E-02 -0.140457E-01  0.153014E-01
  0.231332E-02  0.543282E-02  0.678965E-02  0.150619E+01  0.130709E+01 -0.467591E+00 -0.584371E+00
  0.850071E-03 -0.162490E-02 -0.513708E-02  0.181042E+01  0.172248E+01  0.168100E+00  0.531443E+00
  0.222673E-03  0.222066E-02  0.167709E-02  0.194943E+01  0.192462E+01 -0.247373E+00 -0.186821E+00
  0.718151E-02 -0.727172E-02 -0.121203E-01  0.695323E+00  0.409982E+00  0.288925E+00  0.481571E+00
  0.122321E-02 -0.631432E-03 -0.639666E-02  0.173018E+01  0.160925E+01  0.624281E-01  0.632422E+00
  0.814492E-02  0.140456E-01  0.463188E-02  0.571543E+00  0.305534E+00 -0.458723E+00 -0.151276E+00
  0.106758E-01 -0.572637E-02 -0.150628E-01  0.304130E+00  0.118597E+00  0.995180E-01  0.261775E+00
  0.199884E-03  0.126640E-02  0.231349E-02  0.195457E+01  0.193225E+01 -0.141444E+00 -0.258394E+00
  0.154458E-02  0.686912E-02  0.211891E-02  0.166253E+01  0.151580E+01 -0.652579E+00 -0.201301E+00
  0.602684E-03  0.370916E-02  0.264061E-02  0.186462E+01  0.180040E+01 -0.395209E+00 -0.281356E+00
  0.162127E-02 -0.734495E-02 -0.409623E-03  0.164659E+01  0.149404E+01  0.691092E+00  0.385418E-01
  0.934183E-05  0.209291E-03 -0.532047E-03  0.199787E+01  0.199680E+01 -0.238935E-01  0.607405E-01
  0.472669E-02 -0.991034E-02 -0.669907E-02  0.106552E+01  0.777726E+00  0.603409E+00  0.407885E+00
  0.287207E-04  0.439505E-03 -0.900686E-03  0.199344E+01  0.199017E+01 -0.500644E-01  0.102598E+00
  0.514975E-04  0.134153E-02 -0.851633E-05  0.198825E+01  0.198240E+01 -0.152416E+00  0.967575E-03
  0.143367E-02 -0.642246E-02  0.262204E-02  0.168573E+01  0.154762E+01  0.618658E+00 -0.252574E+00
  0.255977E-02  0.290375E-02 -0.863758E-02  0.145770E+01  0.124448E+01 -0.241874E+00  0.719486E+00
  0.624671E-03 -0.458385E-02  0.679382E-03  0.185977E+01  0.179338E+01  0.487137E+00 -0.721995E-01
  0.569242E-02 -0.886161E-03 -0.128859E-01  0.910491E+00  0.614326E+00  0.461053E-01  0.670427E+00
  0.532776E-03  0.415906E-02  0.103224E-02  0.188008E+01  0.182284E+01 -0.446820E+00 -0.110896E+00
  0.313477E-02 -0.662680E-02 -0.748169E-02  0.134766E+01  0.110625E+01  0.510322E+00  0.576157E+00
  0.103772E-01 -0.567089E-02 -0.149451E-01  0.331325E+00  0.134855E+00  0.107366E+00  0.282954E+00
  0.658570E-02 -0.135769E-01  0.167211E-02  0.777940E+00  0.485181E+00  0.603543E+00 -0.743315E-01
  0.502895E-02 -0.101956E-01 -0.683899E-02  0.101569E+01  0.723811E+00  0.591748E+00  0.396930E+00
  0.675268E-02 -0.118773E-01  0.704806E-02  0.754318E+00  0.463251E+00  0.511957E+00 -0.303799E+00
  0.469675E-02 -0.824125E-02 -0.862604E-02  0.107052E+01  0.783207E+00  0.504138E+00  0.527677E+00
  0.245328E-02 -0.455020E-02  0.769038E-02  0.147855E+01  0.127128E+01  0.384441E+00 -0.649751E+00
  0.513084E-02 -0.906924E-02 -0.842631E-02  0.999159E+00  0.706215E+00  0.517806E+00  0.481099E+00
  0.671615E-02 -0.136002E-02 -0.137153E-01  0.759455E+00  0.467992E+00  0.590215E-01  0.595208E+00
  0.243641E-02  0.503156E-02  0.734994E-02  0.148187E+01  0.127556E+01 -0.426065E+00 -0.622381E+00
  0.997544E-03  0.144922E-02 -0.564081E-02  0.177849E+01  0.167711E+01 -0.147281E+00  0.573264E+00
  0.154428E-01  0.153701E-01 -0.811029E-02  0.276386E-01  0.324907E-02 -0.242748E-01  0.128090E-01
  0.760623E-02  0.542296E-02  0.133774E-01  0.639260E+00  0.361411E+00 -0.198096E+00 -0.488665E+00
  0.126801E-01  0.104865E-01  0.131549E-01  0.151714E+00  0.417855E-01 -0.909121E-01 -0.114045E+00
  0.282905E-03  0.546327E-03  0.308596E-02  0.193586E+01  0.190456E+01 -0.604350E-01 -0.341371E+00
  0.126575E-02 -0.630955E-02 -0.169959E-02  0.172115E+01  0.159666E+01  0.620553E+00  0.167157E+00
  0.243943E-03 -0.223806E-02  0.186268E-02  0.194463E+01  0.191752E+01  0.248697E+00 -0.206985E+00
  0.124372E-02 -0.404382E-02 -0.506268E-02  0.172582E+01  0.160317E+01  0.398795E+00  0.499274E+00
  0.666578E-02  0.475456E-02 -0.128943E-01  0.766565E+00  0.474579E+00 -0.208267E+00  0.564820E+00
  0.295068E-02  0.613457E-02  0.754550E-02  0.138242E+01  0.114933E+01 -0.484602E+00 -0.596058E+00
  0.927558E-06 -0.274953E-04  0.178066E-03  0.199979E+01  0.199968E+01  0.314199E-02 -0.203483E-01
  0.542430E-03  0.195306E-02 -0.385699E-02  0.187794E+01  0.181973E+01 -0.209584E+00  0.413897E+00
