  0.260682E+01  0.392683E+00  0.853080E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.213289E+01  0.143702E-01 -0.243662E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.167834E+01 -0.838757E-02  0.172099E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.255832E+01 -0.254785E+00  0.194482E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.256706E+01 -0.175569E-01  0.290238E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.217970E+01  0.303264E+00  0.503956E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.277517E+01  0.166274E-01  0.343792E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.161705E+01 -0.335635E-02  0.165657E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.264095E+01  0.336457E+00  0.153576E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.219116E+01 -0.151094E-01 -0.248987E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.229762E+01 -0.338910E+00  0.143985E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.261549E+01 -0.306364E+00  0.170989E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.254732E+01  0.390533E+00 -0.609726E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.193314E+01 -0.225105E-02 -0.246194E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.219275E+01 -0.252889E+00  0.147246E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.163529E+01  0.424811E-02 -0.169290E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.207398E+01  0.282479E+00  0.128841E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.234530E+01 -0.144042E-02 -0.350963E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.219359E+01 -0.224993E+00 -0.173878E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.166787E+01  0.179604E+00  0.173165E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.268373E+01 -0.373773E+00  0.129713E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.212890E+01  0.261958E+00 -0.117471E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.189016E+01  0.235337E+00 -0.227330E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.257123E+01  0.189833E-01  0.265972E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.204710E+01 -0.229875E+00 -0.138419E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.273751E+01 -0.151651E-01  0.358424E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.194462E+01  0.122677E-01 -0.217922E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.191577E+01  0.939118E-02  0.225017E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.203199E+01  0.254842E+00 -0.879014E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.164821E+01  0.174055E+00 -0.267461E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.184276E+01 -0.139705E-01 -0.186023E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.262445E+01  0.243341E-02  0.420217E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.238701E+01 -0.134735E-01  0.305018E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.163914E+01 -0.172733E+00 -0.468146E-03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.190798E+01 -0.192934E+00  0.149623E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.171444E+01  0.241299E-02  0.190932E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.192422E+01 -0.145192E-01 -0.199396E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.260731E+01  0.269118E+00 -0.191255E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.182779E+01 -0.220200E+00 -0.135581E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.201172E+01  0.245659E+00 -0.981253E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.219211E+01 -0.982138E-02  0.287617E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.170120E+01 -0.187776E+00 -0.215280E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.209753E+01  0.171672E-01 -0.209956E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.223956E+01 -0.257263E+00 -0.152590E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.275681E+01  0.119240E-01 -0.400555E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.241270E+01  0.352672E+00  0.727229E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.257857E+01  0.370099E+00 -0.108273E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.225189E+01  0.108240E-01  0.295570E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.239636E+01 -0.246994E+00 -0.183842E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.274169E+01  0.193083E-01  0.287059E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.270555E+01 -0.333286E+00  0.164574E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.237329E+01 -0.292049E+00  0.145098E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.276118E+01  0.333383E+00  0.170925E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.197417E+01 -0.859346E-02  0.241889E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.258238E+01  0.279250E+00  0.183650E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.219367E+01 -0.166448E-01 -0.233659E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
